Issue Type,Priority,Issue key,Issue id,Summary,Assignee,Reporter,Status,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Custom field (Found in Build),Created,Resolution
Defect,2 - High,APPS-14853,22430039,Acquisition error related with WLM vertical - Could not find function type WLM-BUILD-MATCH-ENTRIES,,HHarasid,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,WLM Detection,WLM Investigation,,,,,,,,,,,,,,Version Details - APPS_4.6.0.0-a203,10/Jul/2017 05:43 AM,Cannot Reproduce
Defect,3 - Medium,APPS-14851,22429909,Different versions of test cases for AML SM Alert Details screen are required,RJackowiak,RJackowiak,Rejected,,,,,,,,,,APPS 4.6,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,APPS_4.6.0.0-a202,07/Jul/2017 02:49 PM,Not an issue
Defect,4 - Low,APPS-14850,22429886,Acquisition error related with PF vertical : e.g. primary key violated,mganguly,HHarasid,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,Acquisition and IFS,,,,,,,,,,,,,,,"Version Details - APPS_4.6.0.0-a222, Core Version  7.4.0.2 ",07/Jul/2017 01:17 PM,
Defect,2 - High,APPS-14849,22429884,Acquisition error related with inserting Web Events - primary key violated,,HHarasid,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Acquisition and IFS,,,,,,,,,,,,,,,"Client version: APPS_4.6.0.0-a202, Core version: 7.4.0.0-a17",07/Jul/2017 01:13 PM,Duplicate
Defect,3 - Medium,APPS-14848,22429882,Acquisition error:  Error in initialization: Cannot find Domain with code 'DEBIT_CARD' - SRV-50000,,HHarasid,Closed,,,,,,,,,,APPS 4.6,,,,,,,,,,,Acquisition and IFS,Fraud - Payment Fraud Investigation,,,,,,,,,,,,,,"Client version: APPS_4.6.0.0-a202, Core version: 7.4.0.0-a17",07/Jul/2017 12:59 PM,Not an issue
Defect,3 - Medium,APPS-14845,22429754,Missing access to Associated (Connected) Parties detailed screens,jpolanska,jpolanska,Rejected,APPS 4.6,,,,,,,,,APPS 4.4,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,7.2.1.49,06/Jul/2017 11:31 AM,Not an issue
Defect,3 - Medium,APPS-14844,22429618,"""Get Next Alert"" menu option not available for fraud users",,GKodi,Closed,APPS 4.7,,,,,,,,,APPS 4.6,,,,,,,,,,,Fraud - Generic Fraud Investigation,,,,,,,,,,,,,,,APPS_4.6.0.0-a8,05/Jul/2017 10:58 AM,Fixed
Defect,4 - Low,APPS-14843,22429601,Wrong Date is displayed after copy action is performed in Matching Associated Party Section,,NWMohdPuzi,Closed,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,APPS_4.6.0.0-a8,05/Jul/2017 08:41 AM,Cannot Reproduce
Defect,4 - Low,APPS-14841,22429589,"Email doesn't show on Customer Screen, but Email ""Pop up bubble"" does show",MMalkowski,AMcGlone,New,,,,,,,,,,APPS 4.4,APPS 4.6,,,,,,,,,,CDD Investigation,,,,,,,,,,,,,,,7.4.0.0-a17,05/Jul/2017 06:09 AM,
Defect,4 - Low,APPS-14840,22429588,"On Case Screen, the header gets Truncated (CDD)",AMcGlone,AMcGlone,Rejected,,,,,,,,,,APPS 4.6,,,,,,,,,,,CDD Investigation,,,,,,,,,,,,,,,7.4.0.0-a17,05/Jul/2017 06:02 AM,Not an issue
Defect,4 - Low,APPS-14839,22429587,"Long Case Name gets ""Cut Off"" in the Alerts Details Tab (CDD)",MMalkowski,AMcGlone,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,CDD Investigation,,,,,,,,,,,,,,,7.4.0.0-a17,05/Jul/2017 05:42 AM,
Defect,3 - Medium,APPS-14838,22429521,Section Case Tasks (EIM_WorkCaseTask) in Screen EIM_Case_Tasks show tasks created for entities with same entity_key,,JDelescluse,Closed,APPS 4.6,,,,,,,,,APPS 4.0,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,7.1.0.8 ,04/Jul/2017 01:35 PM,Fixed
Defect,3 - Medium,APPS-14837,22429503,CLONE - Out-of-the-box Payment Fraud Scenario Chaining is incorrectly configured,BNolan,BNolan,Resolved,APPS 4.8,,,,,,,,,APPS 4.4,,,,,,,,,,,Fraud - Generic Payment Fraud Detection ,,,,,,,,,,,,,,,7.3.1.5 ,04/Jul/2017 11:10 AM,Fixed
Defect,3 - Medium,APPS-14836,22429452,Incorrect / empty CDD Risk Score in Change Risk & Rescore screens,KYong,KYong,Rejected,APPS 4.8,,,,,,,,,APPS 4.4.0.1,APPS 4.6,,,,,,,,,,CDD Scoring,,,,,,,,,,,,,,,APPS_4.6.0.0-a4,04/Jul/2017 04:29 AM,Won't Fix
Defect,3 - Medium,APPS-14835,22429449,"CLONE - Customer marital status is not displayed in customer Associated Information tab, marital status node",MMalkowski,RSatoor,Assigned,,,,,,,,,,APPS 4.3,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,7.3.1.6,04/Jul/2017 01:33 AM,
Defect,3 - Medium,APPS-14834,22429438,CLONE - SAR Customer Address Errors,,stevenchao,Closed,APPS 4.6,,,,,,,,,APPS 4.5,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,6.7.2.15 ,03/Jul/2017 08:59 PM,Fixed
Defect,3 - Medium,APPS-14833,22429369,Customer Associated Information Address_type comes as Unknown,RSatoor,RSatoor,Resolved,APPS 4.6,,,,,,,,,APPS 4.3,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,7.3.1.6,03/Jul/2017 08:03 AM,Fixed
Defect,3 - Medium,APPS-14832,22429357,Accounts & Cards not linked to Case when Customer with Accounts/Cards is linked to Case,KYong,KYong,Rejected,APPS 4.6,,,,,,,,,APPS 4.4.0.1,APPS 4.6,,,,,,,,,,Investigator - Accounts,Investigator - Cards,Investigator - Cases,Investigator - Customers/Subjects,,,,,,,,,,,,APPS_4.6.0.0-a4,03/Jul/2017 04:54 AM,Not an issue
Defect,3 - Medium,APPS-14831,22429323,Some testcases for CDD and AMLCB need separate versions for AMLBD,TKazmierczak,RJackowiak,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,4.6.0.0-a193,30/Jun/2017 01:29 PM,
Defect,4 - Low,APPS-14830,22429283,Free Text Search (FTS): Unable to search for some Events using FTS,JLalor,KYong,New,,,,,,,,,,APPS 4.4.0.1,APPS 4.6,,,,,,,,,,Free Text Search,,,,,,,,,,,,,,,"APPS_4.6.0.0-a195,APPS_4.6.0.0-a3,CO_4.4.0.1-a49",30/Jun/2017 06:30 AM,
Defect,3 - Medium,APPS-14827,22429244,"CLONE - WebEvent data label ""SuspiciousWebEvent"" is incorrectly configured",NSinha,BNolan,Resolved,APPS 4.6,,,,,,,,,APPS 4.4,,,,,,,,,,,Fraud - Payment Fraud Investigation,,,,,,,,,,,,,,,7.3.1.5,29/Jun/2017 11:38 AM,Fixed
Defect,2 - High,APPS-14826,22429232,"CLONE - CDD Schedule needs refactoring to avoid duplicate scores, database deadlocks and performance issues",amoreno,amoreno,Rejected,,,,,,,,,,APPS 2.3,APPS 3.0,,,,,,,,,,Acquisition and IFS,CDD Scoring,Database ,,,,,,,,,,,,,Various,29/Jun/2017 10:57 AM,Won't Fix
Defect,3 - Medium,APPS-14824,22429043,CasperJs tests need to be reviewed -for Mass Send Email in Alerts/Cases,DCooper,DCooper,Rejected,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,4.6,27/Jun/2017 03:45 PM,Duplicate
Defect,3 - Medium,APPS-14823,22429001,CLONE - FTS - Delta indexing for Disclosures looking at wrong index build time,HHarasid,worchowski,Resolved,APPS 4.6,,,,,,,,,APPS 4.1,,,,,,,,,,,Investigator - Disclosures Framework,,,,,,,,,,,,,,,7.1.1.14,27/Jun/2017 11:49 AM,Fixed
Defect,3 - Medium,APPS-14822,22428930,[PLAT-21372] Disclosures - Step B not saving Financial Institution When Selected,,JLalor,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,4.6.0.0-a191,26/Jun/2017 03:30 PM,Fixed
Defect,3 - Medium,APPS-14821,22428929,Create Disclsoure not available to AML Supervisor,JLalor,JLalor,Assigned,,,,,,,,,,APPS 4.6,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,4.6.0.0-a191,26/Jun/2017 03:25 PM,
Defect,Uncategorised,APPS-14819,22428909,[PLAT-21366] Subject disappearing on Disclsoures,LKonieczka,JLalor,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,4.6.0.0-a191,26/Jun/2017 12:06 PM,
Defect,3 - Medium,APPS-14818,22428751,Web Event > Alerts - Create Alert single click action for 'Check' and 'Deposit' type is not working as expected,HAng,HAng,Resolved,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,"APPS_4.6.0.0-a190; 7.4.0.0-a13 ",23/Jun/2017 08:01 AM,Fixed
Defect,4 - Low,APPS-14817,22428620,Minor Group Summary- AML-Correspondent Banking Option is available to be chosen when it is not supposed to,MRatajczyk,HYChua,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Minor Groups,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,22/Jun/2017 08:13 AM,
Defect,Uncategorised,APPS-14816,22428616,Notification Success & Warning messages appearing together,JLalor,KYong,New,,,,,,,,,,APPS 4.4.0.1,APPS 4.6,,,,,,,,,,Investigator - Notifications,,,,,,,,,,,,,,,"AMLWAS_4.6.0.0-a180,CO_4.4.0.1-a49",22/Jun/2017 07:14 AM,
Defect,Uncategorised,APPS-14815,22428606,Minimize icon is displayed by default in Notifications - Inbox section,HAng,HAng,Rejected,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Notifications,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,22/Jun/2017 04:48 AM,Won't Fix
Defect,Uncategorised,APPS-14814,22428601,Group Work-All Alert-Duplicate status in status dropdown of search filter box,MMalkowski,NWMohdPuzi,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,APPS_4.6.0.0-a188,22/Jun/2017 04:06 AM,
Defect,Uncategorised,APPS-14813,22428585,Web Events- '  001Caption 1:  and   001Caption 2:' are displayed in the Web Event Summary screen but in the doc specification stated as 'Beneficiary Name and Standing Order Details',,NWMohdPuzi,Closed,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,22/Jun/2017 02:19 AM,Not an issue
Defect,3 - Medium,APPS-14812,22428564,CLONE - Home Page - My Alerts section is stuck in processing,,AYadav,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,N/A,21/Jun/2017 04:00 PM,Cannot Reproduce
Defect,3 - Medium,APPS-14811,22428559,Classic AML alerts have empty additional ww fields,MMalkowski,MMalkowski,Rejected,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Detection,,,,,,,,,,,,,,,4.6.0.0-a906,21/Jun/2017 03:19 PM,Not an issue
Defect,4 - Low,APPS-14809,22428507,Graph is not plotted in Card Details > Transactions > Graphical View section,JLalor,HAng,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Cards,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,21/Jun/2017 10:25 AM,
Defect,Uncategorised,APPS-14808,22428485,Missing multi-column sorting buttons in Counterparty Details > Subjects > Associated Counterparties section,JLalor,HAng,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Correspondent Banking Investigation,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,21/Jun/2017 08:02 AM,
Defect,Uncategorised,APPS-14807,22428478,Event Details: Old Address is displayed instead of Address Type,,NWMohdPuzi,Closed,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Events,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,21/Jun/2017 07:16 AM,Not an issue
Defect,2 - High,APPS-14806,22428477,Build failed: Database workflow action errors related to CTR,,HHarasid,Closed,APPS 4.6,,,,,,,,,APPS 4.5,APPS 4.6,,,,,,,,,,FinCEN CTR Solution,,,,,,,,,,,,,,,"APPS_4.6.0.0-a186, 7.4.0.0-a13 ",21/Jun/2017 07:09 AM,Fixed
Defect,3 - Medium,APPS-14803,22428431,AML Casper Tests - Correct Structure for AML Tests,,DCooper,Closed,APPS 4.8,,,,,,,,,APPS 4.6,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,4.6.0.0,20/Jun/2017 03:22 PM,Fixed
Defect,3 - Medium,APPS-14802,22428405,Read-only pop-up address on Customer Summary should not display address line 2 and 3,MMalkowski,NBrennan,Assigned,,,,,,,,,,APPS 4.3,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,7.3.1.3 ,20/Jun/2017 11:52 AM,
Defect,3 - Medium,APPS-14801,22428383,Customer and Account can be exempted without a exempt list,,HAng,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Accounts,Investigator - Customers/Subjects,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,20/Jun/2017 09:56 AM,Cannot Reproduce
Defect,3 - Medium,APPS-14797,22428256,Beneficial Owners sections should not appear when CDD is not installed,KYadav,CToland,New,,,,,,,,,,APPS 4.5,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,APPS 4.5,19/Jun/2017 09:34 AM,
Defect,Uncategorised,APPS-14796,22428254,Additional multi-column sorting buttons are displayed in My Tasks - Daily View section,ATomaszewska,HAng,New,,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Tasks,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a177,19/Jun/2017 09:21 AM,
Defect,4 - Low,APPS-14795,22428248,CLONE - Transaction Details Screen : Base Amount & Originating Amount Fields does not display +/- symbols as in List View section,,HHarasid,Closed,APPS 4.7,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,AMLWAS_4.5.1-a165,19/Jun/2017 08:38 AM,Fixed
Defect,4 - Low,APPS-14794,22428247,Additional 'Save' button is displayed in My Delegated Tasks - Overdue section,JLalor,HAng,New,,,,,,,,,,APPS 4.6,APPS 4.8,,,,,,,,,,Investigator - Tasks,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a177,19/Jun/2017 08:34 AM,
Defect,3 - Medium,APPS-14793,22428240,[PLAT-21188] Dropdown search fields are not cleared and are populated with the previous selected values when clicked on Clear button and then clicked on Search button ,,HAng,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,AMLWAS_4.6.0.0-a180,19/Jun/2017 07:26 AM,Fixed
Defect,3 - Medium,APPS-14792,22428236,CLONE - External alert feed ingestion storing org unit code as group in workflow workitem table,RSatoor,RSatoor,Resolved,APPS 4.6,,,,,,,,,APPS 4.3,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,7.2.1.49,19/Jun/2017 05:34 AM,Fixed
Defect,3 - Medium,APPS-14789,22428090,CLONE - External alert feed not capturing the check name and displaying on the Alert details Scenario screen,RSatoor,RSatoor,Rejected,,,,,,,,,,APPS 4.3,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,7.2.1.49,15/Jun/2017 07:12 AM,Duplicate
Defect,2 - High,APPS-14786,22428021,APPS-14757 - [BBVA-47] - Detica batch file upload marking address as 'unknown',,anuballa,Closed,APPS 4.6,,,,,,,,,APPS 3.2,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,6.7.2.15 ,14/Jun/2017 02:12 PM,Not an issue
Defect,2 - High,APPS-14784,22427846,Services Manager Error Log ,,DCooper,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Fraud - Check & Deposit Fraud Detection,Fraud - Generic Payment Fraud Detection ,,,,,,,,,,,,,,4.6,13/Jun/2017 02:22 PM,Not an issue
Defect,2 - High,APPS-14783,22427825,'EndOfDay' Job failing so processing isnt finishing and Automation is therefore failing,DCooper,DCooper,Resolved,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Detection,,,,,,,,,,,,,,,4.6,13/Jun/2017 11:47 AM,Fixed
Defect,2 - High,APPS-14782,22427821,Unable to execute function [FRDDC_ProfileEventLogEntry (SCM-SCORE - 1)]: Error procesing record,,DCooper,Closed,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Fraud - Debit Card Fraud Detection,,,,,,,,,,,,,,,4.6,13/Jun/2017 11:17 AM,Not an issue
Defect,2 - High,APPS-14780,22427784,CUSTOMER_DYNAMIC_LOG and CONNECTED_PARTY_DYNAMIC_LOG shouldn't be populated by default.,JPerek,JPerek,Resolved,APPS 4.6,,,,,,,,,APPS 4.1,APPS 4.2,APPS 4.3,APPS 4.4,APPS 4.5,APPS 4.6,,,,,,Acquisition and IFS,CDD Scoring,,,,,,,,,,,,,,APPS 4.3,12/Jun/2017 10:31 PM,Fixed
Defect,2 - High,APPS-14779,22427755,PF Log file errors,DCooper,DCooper,Rejected,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Fraud - Generic Payment Fraud Detection ,,,,,,,,,,,,,,,4.6,12/Jun/2017 02:15 PM,Cannot Reproduce
Defect,2 - High,APPS-14776,22427716,PF Single Vertical Install issues,DCooper,DCooper,Resolved,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,Fraud - US Payment Fraud Detection,,,,,,,,,,,,,,,4.6,12/Jun/2017 09:20 AM,Fixed
Defect,3 - Medium,APPS-14774,22427692,Remove workaround added to database installation after Platform regression tests proceed to use APPS 4.6.,PStarobrat,PStarobrat,Resolved,APPS 4.6,,,,,,,,,APPS 4.3,,,,,,,,,,,Dev & Ops,,,,,,,,,,,,,,,4.3.0,09/Jun/2017 04:20 PM,Fixed
Defect,3 - Medium,APPS-14773,22427668,[CasperJS] - FDEPO - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Fraud - Check & Deposit Fraud Investigation,,,,,,,,,,,,,,,MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:52 PM,Not an issue
Defect,3 - Medium,APPS-14772,22427667,[CasperJS] - FRDIF: WORKFLOWS - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Fraud - Check & Deposit Fraud Investigation,,,,,,,,,,,,,,,MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:49 PM,Environmental Issue
Defect,3 - Medium,APPS-14771,22427666,[CasperJS] - FRDIF: SEARCH - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Fraud - Check & Deposit Fraud Investigation,,,,,,,,,,,,,,,MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:46 PM,Environmental Issue
Defect,3 - Medium,APPS-14770,22427665,[CasperJS] - FRDIF: SCREENS - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Fraud - Check & Deposit Fraud Investigation,,,,,,,,,,,,,,,MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:42 PM,Environmental Issue
Defect,3 - Medium,APPS-14769,22427664,[CasperJS] - PF-Generic SM Alert Validation - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,CasperJS Tests,Fraud - Generic Fraud Investigation,,,,,,,,,,,,,,MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:36 PM,Environmental Issue
Defect,3 - Medium,APPS-14768,22427663,[CasperJS] - PF-Generic SCREENS - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,Dev & Ops,Fraud - Payment Fraud Investigation,,,,,,,,,,,,,,/MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 01:28 PM,Environmental Issue
Defect,3 - Medium,APPS-14767,22427653,[CasperJS] - PF-Generic WORKFLOWS - none of elements exists in this apps build - so all testcases Failed,,katarzynapiegat,Closed,,,,,,,,,,APPS 4.5,,,,,,,,,,,CasperJS Tests,Fraud - Payment Fraud Investigation,,,,,,,,,,,,,,/MONSTERGENERIC__c7.4.0.0-a11_4.6.0.0-a898__a4.6.0.0-a898__enone,09/Jun/2017 11:53 AM,Environmental Issue
Defect,3 - Medium,APPS-14766,22427634,[CasperJS] - PF-Generic - Section didn't finish loading,TKazmierczak,CFinnegan,New,APPS 4.9.0.1,,,,,,,,,APPS 4.5,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,MONSTERGENERICNOAAM__c7.4.0.0-a11_4.6.0.0-a176__a4.6.0.0-a176__enone,09/Jun/2017 09:24 AM,
Defect,3 - Medium,APPS-14765,22427626,State Unknown flag is selected when All Critical Info Unknown is selected,LKonieczka,LKonieczka,Resolved,APPS 4.6,,,,,,,,,APPS 4.5,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,4.5,09/Jun/2017 08:27 AM,Fixed
Defect,3 - Medium,APPS-14762,22427562,CDD Risk is not displaying the risk score from the customers table on the customer details screen.,NBrennan,NBrennan,Resolved,APPS 4.6,,,,,,,,,APPS 4.5,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,7.1.3,08/Jun/2017 11:13 AM,Fixed
Defect,3 - Medium,APPS-14761,22427559,Pop-up address on customers details should not display address line 2 and 3,NBrennan,NBrennan,Rejected,APPS 4.6,,,,,,,,,APPS 4.5,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,7.1.3,08/Jun/2017 11:04 AM,Not an issue
Defect,2 - High,APPS-14759,22427357,4.6 Regression: Classic AML SVI failed. ,DCooper,DCooper,Resolved,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,4.6,06/Jun/2017 02:35 PM,Fixed
Defect,2 - High,APPS-14757,22427063,[BBVA-47] - Detica batch file upload marking address as 'unknown',,anuballa,Closed,APPS 4.6,,,,,,,,,APPS 3.2,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,6.7.2.15 ,01/Jun/2017 04:39 PM,Fixed
Defect,3 - Medium,APPS-14756,22426980,Wrong Alert filtering and WWL links conditions on keylines sections.,RJackowiak,RJackowiak,Resolved,APPS 4.6,,,,,,,,,APPS 4.5.1,,,,,,,,,,,Investigator - Accounts,Investigator - Alerts,Investigator - Cases,Investigator - Customers/Subjects,,,,,,,,,,,,AMLSMBD_4.6.0.0-a190,01/Jun/2017 08:01 AM,Fixed
Defect,3 - Medium,APPS-14751,22426814,"Case > Subject > Associated customers section, the Deposit A/Cs Balance field is shown is not being prefix with +/- symbol. ",DCooper,DCooper,New,APPS 4.9.0.1,,,,,,,,,APPS 4.6,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.6,30/May/2017 03:03 PM,
Defect,2 - High,APPS-14749,22426446,CLONE - EPF generic model generates profile chains when processing Batch data,djordan,djordan,Rejected,,,,,,,,,,APPS 4.1,,,,,,,,,,,Fraud - Generic Payment Fraud Detection ,Performance ,,,,,,,,,,,,,,7.1.1,25/May/2017 11:03 AM,Not an issue
Defect,3 - Medium,APPS-14748,22426445,CLONE - SM - Huge profiles generated when processing corporate batch data using the Generic Payments model,djordan,djordan,Rejected,APPS 4.6,,,,,,,,,APPS 4.1,,,,,,,,,,,Fraud - Generic Payment Fraud Detection ,,,,,,,,,,,,,,,4.1.0.0-a197,25/May/2017 11:02 AM,Not an issue
Defect,3 - Medium,APPS-14746,22426171,ObjectNotFoundException for AML configuration,MRatajczyk,MRatajczyk,Resolved,APPS 4.6,,,,,,,,,APPS 4.6,,,,,,,,,,,AML Detection,,,,,,,,,,,,,,,APPS_4.6.0.0-a160,23/May/2017 02:20 PM,Fixed
Defect,3 - Medium,APPS-14745,22426169,Employer on the Full Customer Record is populated from assoc_info_employer_details and should also include customer_employer_details,MMalkowski,NBrennan,New,,,,,,,,,,APPS 4.5,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,7.1.3,23/May/2017 02:14 PM,
Defect,3 - Medium,APPS-14744,22425976,"In Edit Disclosures > Step F: Accounts, the credit/debit symbol is missing for account balance",BYang,BYang,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,7.2.1.26,19/May/2017 02:32 PM,Fixed
Defect,3 - Medium,APPS-14743,22425970, 7.2 Search Transactions - List View  - Export Issues - Transaction Amount,DCooper,jjimenez,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Transactions,,,,,,,,,,,,,,,7.2.1.26,19/May/2017 12:38 PM,
Defect,3 - Medium,APPS-14741,22425840,Two kind of testcases are required for EIMBD and classic screens.,,RJackowiak,Rejected,,,,,,,,,,APPS 4.6,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,AMLWAS_4.5.1-a158,18/May/2017 08:13 AM,Done
Defect,3 - Medium,APPS-14740,22425814,CLONE -Case Subject Other Associated Parties - Associated Information is not displayed,NSinha,jjimenez,Resolved,APPS 4.6,,,,,,,,,APPS 4.4.0.1,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,7.2.1.26 ,17/May/2017 05:17 PM,Fixed
Defect,3 - Medium,APPS-14736,22425762,Current Address flag should be derived from valid_to attribute from Customer and Customer Address,JLalor,NBrennan,New,,,,,,,,,,APPS 4.5,,,,,,,,,,,EIM Framework,,,,,,,,,,,,,,,7.1.3,17/May/2017 11:06 AM,
Defect,3 - Medium,APPS-14733,22425268,"CasperJS CDD/Screens/07,21,32 testcases needs amendments.",TKazmierczak,RJackowiak,New,,,,,,,,,,APPS 4.5.1,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,4.6.0.0-a150,12/May/2017 01:44 PM,
Defect,3 - Medium,APPS-14732,22425255,Errors in configuration detected by CasperJS testcase AMLCB/Screens/017,RJackowiak,RJackowiak,Rejected,,,,,,,,,,APPS 4.5.1,,,,,,,,,,,AML Correspondent Banking Investigation,,,,,,,,,,,,,,,a4.6.0.0-a150,12/May/2017 01:14 PM,Cannot Reproduce
Defect,3 - Medium,APPS-14731,22425253,AML/Screens/012 testcase needs amendments.,TKazmierczak,RJackowiak,New,,,,,,,,,,APPS 4.5.1,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,4.6.0.0-a150,12/May/2017 01:09 PM,
